 0.8319, 3.4418,-2.7654, 2.2698,-4.4934,-4.4664,-4.4584, 2.1942, 4.2185, 0.5466, 4.5164, 1.8805, 0.3785, 4.0987, 0.3595,-4.4172,-0.3295,-3.0444, 1.1437,-0.5880, 3.9582,-1.7759,-4.8730,-3.8107,-3.5860, 1.2081, 0.3427,-3.0221, 4.0760,-4.6601, 3.6937,-1.5681,-3.3254,-4.2524,-3.7130,-4.6661, 4.7671,-4.5819, 3.1370, 0.7396,-3.2477,-0.4698,-3.4214, 4.5184,-2.5507, 4.8332, 3.6751, 1.2912,-2.8176,-0.7167, 0.6745,-4.3794, 4.2101, 2.3353, 1.0248,-3.0698,-0.3396,-1.7503,-4.6566, 1.8931, 0.9680,-2.3892,-1.9588, 1.3679, 4.4635,-4.0787,-4.3798, 1.0098, 3.4149
 3.1543,-4.5665,-3.4702,-3.5466,-3.0536,-2.8273,-1.0711, 2.8458, 4.4467, 0.4931,-4.7325,-1.8439, 1.7513,-1.6378, 2.4483, 1.1951,-4.2065, 3.9467, 2.7944, 3.3583, 1.1258, 0.8300, 0.6759,-4.8385, 1.2846,-3.9612, 2.2533,-3.9226, 4.4950, 4.4087,-4.7539,-1.7541, 4.8722, 3.1624,-0.1806, 0.5919,-3.9885,-0.9467,-0.1949, 4.8028,-0.5693,-4.6704, 4.2686,-3.2587,-1.0298,-2.3340, 2.8826, 0.3900,-3.7574, 3.4283,-4.5304, 2.2341,-2.2513,-3.8602,-0.5928,-2.2880, 2.7558,-3.9066,-3.3400, 0.7803, 0.4068, 1.5765,-1.8300, 0.8699, 2.1758,-0.0933, 3.9298, 0.1081,-4.1525
-4.9367,-0.3962, 3.5337,-3.8064, 4.8102,-4.4813,-2.4723,-1.9656,-3.0292, 0.8680, 2.1849,-3.0415, 3.9730,-1.3126,-2.4064,-3.4309,-4.9386,-3.5455, 3.9086,-0.0379,-2.2235,-1.9447, 3.7323,-1.6585, 3.5053,-0.9057,-2.5271, 1.4874, 2.4815, 2.9755,-1.9227,-1.7281,-0.4687, 3.7522, 4.5038,-4.0098,-3.5799, 0.5523, 4.9883, 2.5092, 3.6657,-1.6523,-2.3900, 0.2339, 3.4916, 3.2947, 4.3444,-2.6938,-3.9031, 0.6969, 0.5198, 3.3061, 2.0973,-4.5031,-1.0640, 4.8033,-4.6870,-0.2997, 0.6788, 3.3105, 3.5843,-1.8557, 1.7961,-2.1090, 4.4055, 4.6334,-2.2378, 1.7435, 2.3809
-1.9875,-3.6566, 0.8469, 4.1459, 0.3582,-3.4763, 1.5699, 2.6432, 1.1014, 4.4290, 1.3801,-1.4256,-4.9869, 3.8438, 4.5215, 4.0616,-4.7832, 4.0829,-4.7031,-3.4357,-0.6678, 4.4240, 4.8337, 2.5328, 1.1077, 2.5060,-3.3412, 4.0234,-0.2060, 1.7938,-0.1386, 0.4134, 4.1599, 2.7659, 4.6971,-2.0825,-3.9596,-0.3552,-1.3507, 2.0238, 4.5912, 0.0796, 0.0065, 0.9855,-0.0795,-2.2338, 0.3885, 4.8668, 2.3186, 3.5041,-0.6985, 4.2612,-3.9441,-1.2891,-3.7517,-3.2012,-2.9140,-1.2575, 4.1352,-3.8778, 2.4869,-3.4474, 0.9619, 1.5799,-3.2926,-4.7893,-4.9755, 2.4552, 4.8840
 0.8664,-3.3963, 0.5972, 0.3202,-0.0930,-0.5110, 1.0570,-1.9543, 0.1904,-3.2877,-1.8413,-0.3869, 0.4136, 1.8193, 1.9970, 0.2764, 4.3575,-2.3371, 4.8872,-2.1977,-4.8349, 2.7633, 1.7418, 2.6690,-1.3653,-3.1197,-1.4530, 1.8033,-3.4128, 0.1244,-1.7928,-2.0213,-4.8575, 1.0226, 2.1785,-1.9838, 2.4237, 4.8555,-1.1369, 4.6555,-2.8918,-4.7021, 3.6828, 2.8649, 4.5723,-1.8020,-4.3729, 3.3480,-3.8426,-2.2256, 1.8857,-3.4243, 2.7344,-3.9202, 1.9710, 0.1252, 1.7230, 1.0813,-2.3544, 3.7568,-4.4762, 3.4023,-1.6260, 4.1222, 2.6658, 1.2276,-3.4595,-0.7390, 0.5595
 1.1635,-2.5070,-0.9984,-0.9316, 3.3978, 1.2807,-3.4208, 3.2487, 1.9299,-2.5241, 1.6492,-1.5349,-3.4893,-2.9783,-2.1979,-4.6733,-4.3836, 4.6452, 1.4880, 0.8680,-3.1622, 0.2945, 3.8667, 1.9093, 4.5857, 3.9957, 4.4505, 4.7439,-2.8052,-0.0832,-2.6672,-0.9698,-4.3007,-1.6325,-1.9461,-1.9329, 0.6575, 3.1217, 1.9828, 2.5085, 2.8569,-2.1714,-0.7083,-0.4586, 2.8303,-3.4229,-2.6483, 1.3578, 3.0593, 1.5027,-2.8626,-1.3620,-2.5186,-3.2080,-0.1232, 0.4293,-2.0780,-0.1647,-1.8667,-3.5923,-3.2400,-4.5622,-1.6155, 0.8092, 1.4543, 1.3133, 4.0937, 4.7273,-2.2777
-2.0792, 0.2676,-2.2603, 3.9929,-3.4727, 2.0921, 3.0251, 0.8158, 4.5777,-0.4322,-4.6002, 4.8972,-2.2248, 3.2080, 1.8722, 2.1116, 2.3360,-4.6468,-4.2507,-2.4612, 0.0367,-3.1706,-0.3487,-4.8278,-3.1468,-1.4005, 1.8714, 1.3010, 2.9288, 4.4611, 4.2036,-1.2694,-0.2027, 4.8871,-3.9824,-3.5056,-4.2252,-3.6849, 0.2007, 2.0520,-2.6936,-2.2722,-4.2022, 0.7505, 4.0296,-4.5490, 2.2535,-3.5366, 2.1047,-1.9719,-0.3188,-4.1041,-3.9027, 3.5500,-2.7106, 2.2224,-3.8568,-0.1626, 4.5510,-0.5248,-0.6826, 0.0571,-1.8406,-2.5135, 0.8725,-2.8626, 3.6056,-4.3462, 3.5481
 4.1036, 4.5680,-2.6959,-2.6986,-2.0436, 4.9959,-2.0658, 2.6420, 1.8429, 3.5043,-1.4620, 1.8829, 0.5361, 1.6597,-4.5304,-2.4006, 0.9575, 3.0380, 1.6803, 4.6525,-3.4225, 2.2447,-3.4054,-4.2821,-1.2253,-3.3196,-0.8567,-4.2299, 1.1500, 4.3301, 4.5559, 1.7377,-3.1232, 2.4338,-2.8358,-4.9759, 0.5013,-2.9538,-4.0248, 0.7838,-4.9737, 3.5534,-1.8643, 2.8759, 3.6544, 4.4137, 0.6108,-0.6112,-4.6532,-2.4237,-3.1904,-2.8486,-0.9411,-4.1050,-3.3152,-0.1727, 4.2980, 1.8624, 0.1513,-1.6292, 1.9550,-4.1818,-1.8287,-3.7997,-2.6449, 4.5815,-3.1708,-4.5578, 4.8705
 2.2132, 0.3754, 0.2499, 4.5365, 0.9288,-4.6631,-4.6747,-3.2578, 0.1683, 0.8600,-3.9486, 2.3904, 2.8215, 2.5324,-3.5179,-0.7515, 0.1054, 2.6168,-2.3698,-3.7979, 1.6207, 4.8504,-4.2932, 4.7993,-0.4100, 0.5550, 1.6920, 3.4134,-0.3923,-1.7215, 3.1786, 3.7910, 4.5153, 3.1750, 1.3085,-1.4376, 2.9835,-2.4242,-2.0623,-1.6867, 4.8246, 2.7905,-0.9764,-3.5759,-1.6302, 3.6835, 3.7902,-1.1095,-2.6030, 0.0980,-3.9839, 4.7873, 3.9847, 3.5428,-2.4420,-3.6703, 2.8833,-3.1531, 0.6958,-2.7879, 0.6175, 0.9725,-1.0277,-4.7216,-3.2025, 4.3441, 1.1981,-1.0941,-4.8064
-4.0700,-3.1769, 2.4077,-4.0275, 0.2982, 4.4815, 1.5899,-0.9919,-1.1437,-4.9647,-1.5624, 3.1861, 4.2935,-1.0158, 0.0469, 2.4298, 4.2304, 3.6782,-3.8089,-0.9953, 1.9377,-3.7891,-4.1713, 4.6983, 2.8485,-2.0910, 0.3828, 0.5500, 1.1582,-3.8267, 4.4800, 3.2827, 2.7788, 2.3591, 4.9700,-4.4491, 4.0451, 1.7146,-4.0877,-4.7475,-0.7650,-1.9838,-2.4891,-0.9976,-4.9095, 0.2167, 3.8642, 2.2122,-3.9282,-2.6759, 0.2242,-3.4645, 0.2570,-1.7318,-1.5700,-2.0295,-1.4496, 3.6530,-1.1002, 4.9537, 0.3473, 4.2364, 1.6140, 3.1930, 3.5376, 1.3242, 4.6176, 3.2997, 0.8745
 3.5163, 1.5515,-1.9981,-3.0651, 0.9614, 1.6718,-0.0267,-0.5013,-3.4438, 3.2977, 0.2072,-4.6173, 2.0208,-1.4624,-0.4436,-4.0678,-2.7753,-2.1028,-3.5324, 0.6828,-2.2614,-0.7223,-4.9219,-2.6163,-1.4883, 1.9766, 3.5660,-3.2671, 2.9533, 3.9081,-0.2866,-0.0064, 3.0218, 3.9654,-4.3757,-0.2108,-4.4395,-0.5721, 2.3393,-4.4353,-3.1956,-2.6314, 0.3138, 4.1094, 4.9236, 0.5549, 3.1378,-2.0794, 2.6047, 2.5268, 3.1811, 3.9613,-3.5057, 3.7669,-0.0406,-4.7567, 4.0508, 1.5546, 3.8008,-2.9264,-1.1058,-0.5023,-1.2153,-0.8635,-3.2066,-0.1009,-2.7850,-4.9745, 0.6226
-3.6628,-3.2327,-3.8517, 2.8419,-2.2746,-2.3634, 3.4538, 1.6076, 1.4331,-2.0239, 3.2614, 4.0480,-4.9586,-2.0630,-4.1024, 3.9197,-4.0198,-2.0591,-3.0445,-3.7348, 4.8912,-0.0328, 4.2675, 4.4534,-3.5490,-0.5953,-3.3941,-3.6932,-4.1856,-0.1835, 0.3259,-2.3574,-0.2795,-1.0793,-3.2139, 3.2391, 2.8417, 3.8907,-3.4148, 3.1220, 0.9360, 0.6445,-2.8434,-2.3877,-2.6426,-2.4896,-3.4510, 0.1235,-3.5007, 2.5970,-3.8271, 1.4072,-4.4433,-4.1096, 4.2802,-2.4607, 0.3206, 1.8588, 4.8821, 1.7413,-1.1819,-0.6057, 0.0313,-3.3280,-3.6644, 4.4329,-0.3581, 1.6649, 4.1831
 0.9586, 1.9299, 4.1526, 1.7681, 2.1244,-1.8696, 1.4077,-0.2610, 3.7707, 0.2486, 3.5560, 1.5235,-1.3725,-2.3301, 4.7841,-4.0013,-4.7239,-1.1908, 0.0972,-3.7107,-3.0596,-0.5446, 3.9610,-1.1811, 0.1003, 2.7245, 2.5656, 2.2804, 0.3203, 3.9679,-4.0944,-4.6967,-0.7179,-0.5030, 1.0049,-0.4730,-4.5032, 4.0113,-2.3810,-2.3502, 2.8275,-3.2451,-3.5874,-1.1584, 3.2217,-0.1431, 0.9604,-3.4506, 2.6054,-1.5002, 1.3040, 1.6839,-1.8657,-1.1123,-2.0231, 3.4057,-3.9368,-3.5448,-1.7311, 4.8979, 1.2436,-2.4895,-1.7446,-4.7509,-2.2865,-4.8593,-1.4931, 1.9223, 2.4802
-3.8915, 2.3123,-0.9756,-3.4560,-2.1595,-1.9925, 4.0703, 2.2401,-2.6413, 0.0094,-4.5120, 0.6759, 4.2037, 2.1802, 1.5824, 3.3248, 1.7928, 4.0647,-0.7534, 4.0761,-2.1001,-3.0721,-0.5126, 3.5103, 2.3506,-2.6246,-4.9309, 4.9417, 2.0749,-3.6976, 2.7273,-0.0823, 3.9976, 4.2269, 1.6112,-2.2475, 3.9238, 3.5222, 2.8949,-1.9093,-4.2182,-4.7020,-3.6622, 3.2312,-4.1617,-3.3427, 3.7865, 4.2512, 0.2551,-1.1450,-2.4332, 4.8721, 4.3067,-1.0792,-3.7428,-2.5607, 4.8311,-3.7036, 4.1677, 1.7702,-3.5001, 2.9190,-3.3300, 3.9810, 4.0074, 0.7011,-2.4817, 2.5372, 2.6014
-1.7734, 1.1262, 3.3851,-1.3611, 3.1329,-3.4576, 3.5064, 1.4616,-0.2085,-4.0143,-3.5085,-4.8582, 4.6658, 3.7197,-3.3122,-0.4927, 2.1880,-4.2952,-3.9328, 4.9477, 0.6264,-0.5895,-2.4685, 4.6861, 2.2436, 0.7473, 4.2718, 2.3364, 2.2746,-2.4054,-1.1403,-3.3034, 3.0578,-3.7435, 0.3191, 0.6212,-0.4910,-1.7795, 3.7947,-2.9136,-3.1435, 2.1520,-3.6603,-2.2452,-1.0217,-2.9901, 4.1339,-3.2864, 0.2507, 1.1271, 4.5761,-1.3161,-4.4772, 3.5405, 0.0925,-2.5578,-3.1970, 1.0011, 1.5209,-4.7884, 4.7423, 1.6152, 4.2328,-4.8772, 1.9697, 2.1742, 4.2251, 1.9814,-2.4338
-0.5153,-3.6147, 3.3124, 0.0321,-3.0935, 0.8738,-0.7013,-1.1841, 1.4362, 0.2687, 4.7237,-4.6640, 3.5216,-2.8128,-2.0505, 4.4558, 2.9677,-3.1560, 1.0127, 2.9577,-3.2118, 3.0802,-3.8748, 2.1215, 4.6937, 2.4104,-4.0414, 4.7742,-2.3008,-2.4701, 1.1328,-0.4220,-1.1136,-4.9961, 2.8577, 1.1585,-2.3198,-4.0555, 2.6541,-3.9740,-3.3665, 4.3373, 1.0174, 3.3797, 1.9855,-2.3244, 4.3129, 0.6826, 3.7674,-0.2999,-1.6126,-0.5905,-1.5564, 0.0382, 3.7704,-2.9473, 2.9755, 4.3356, 4.7895, 0.0402, 1.6011,-0.9613, 4.1846,-1.3671, 4.4904,-2.7148, 3.7402,-0.9817,-3.8910
 3.9522, 2.1051, 0.3128,-2.8498,-1.0793,-2.5964,-3.7296,-3.7314,-0.2113,-1.7868,-4.7107,-2.7979, 3.3992,-0.6706,-1.2090, 4.4507, 1.7050, 4.8052,-2.8636,-0.9420, 1.6254,-2.3731,-4.9817, 4.7865, 3.4310,-4.2949, 1.2687, 4.7772,-4.9342, 2.3559, 3.8982,-0.9309, 2.2274, 0.4685,-2.7551, 1.0054, 2.7204,-3.2707,-4.7020,-3.9296,-2.4648,-3.1334,-0.8656,-3.5631,-3.4575, 1.6964, 1.8394,-4.4153,-4.4810, 1.6284, 2.2079,-4.6418,-4.4256,-4.3273, 3.5657, 2.7134,-1.4217, 3.2731, 0.6913,-1.8423,-2.6976,-4.0332,-4.4163,-2.5971,-3.9975, 0.6068, 4.6031, 1.7929, 1.7843
-4.1633, 3.7242, 3.0378,-1.2646, 4.1769, 4.7827, 1.4212, 2.8971,-2.3803,-2.2515,-4.9741, 4.8670, 2.4201, 0.6606,-1.1083, 0.0855,-4.1343,-3.0948,-2.7275, 2.7666, 1.6364,-3.1901,-4.2632,-0.5693,-0.6640, 2.7113,-2.2844,-0.9042, 1.4456, 4.9698,-2.0793, 3.6406, 4.8752, 1.5635,-4.7582, 2.6418,-0.3044, 2.7303, 0.9996, 2.0389,-3.4706,-1.2902, 0.2325, 1.6902, 1.1909,-0.0238,-4.4192,-2.0917, 0.7011,-3.5661,-4.8394,-3.3203, 2.4764, 4.0511,-1.3244,-0.2379,-2.6193,-2.5395,-0.4286, 2.8528, 4.6658,-1.5752,-2.4402,-3.1704, 3.1195,-3.3626, 0.2534,-2.3536,-4.7979
 0.7754,-0.9230,-2.8181,-4.7255,-2.1686, 3.8845, 4.9513, 4.1787,-2.6520, 1.4141, 2.5047,-4.1811,-2.2507,-3.7753,-4.8696,-3.6630, 2.6812,-0.9461, 4.1842,-0.3146,-1.2144, 2.7347, 3.5375, 3.0638,-2.9878, 3.0397,-0.0482, 3.5277,-2.4117,-1.7968, 0.8007,-3.1139, 3.0211, 1.8219, 0.3573,-2.6026,-1.8382, 4.8417, 0.0951, 2.0402,-3.9678,-0.7444, 4.8043, 1.5945,-3.5464, 0.8150, 4.0924, 2.7450, 2.8088, 1.4528,-2.5712, 0.1341,-1.9674,-2.0867,-3.8859,-4.4578,-2.0789, 4.2158, 3.7839, 2.8672,-0.6291,-1.2051, 2.3554, 4.2435, 2.4293, 4.7820, 1.5936, 2.8644, 0.9600
 1.3579, 1.1426,-1.6637,-0.7150,-1.1245,-1.3328,-1.8749,-0.5933,-2.3253, 4.9675,-1.4088, 0.3758,-3.2339, 2.2517,-2.2984,-0.0516,-4.8757, 1.5808, 1.5434, 2.6305,-2.0895,-3.8535,-3.8519,-1.9520,-1.7002, 1.4086,-1.2194,-4.7747,-3.0660,-3.1479,-2.7932,-4.4515,-4.6889, 0.1545, 4.9738,-1.1982,-1.8215, 3.8722,-3.4026, 4.1950, 4.1086, 4.1411, 2.0377, 2.7998,-4.9271,-1.3573, 0.3644,-3.3283, 1.3692,-2.1624,-1.2139, 1.6850,-1.4485, 0.0238, 2.7042,-3.3182,-3.4829, 1.3128, 2.6204,-4.2714,-1.8721,-2.2886, 2.5534, 3.6773, 4.4009,-4.8241, 3.0637, 2.5905,-0.5402
-2.9475, 0.5325, 3.1148, 3.1121,-3.3136,-0.3289, 3.7367,-4.3747, 1.0589, 4.3640,-2.3034, 4.3194,-1.7653,-3.4253,-0.8628, 0.3185,-4.9973,-1.4469,-3.3332, 4.5925, 4.6280,-2.5088,-4.6600, 4.8967, 4.4046,-2.5455, 4.5788, 0.0153,-0.1376, 0.3942,-4.7988,-2.5971, 1.4665,-4.9408,-0.3376,-2.7541, 4.3788,-4.9690,-1.8723,-2.1154, 4.8818,-2.4414,-4.1319, 4.3538,-3.0907,-2.0074,-4.7950,-2.2993,-1.1733, 1.0535, 2.9285, 3.3255,-3.0478,-2.0185,-3.6280, 1.2749,-0.6524,-2.7805, 3.3019,-4.0145, 1.1056, 3.9382,-2.9526,-1.5104, 1.1914,-0.0847, 2.8056,-1.7247, 3.6315
-4.6923,-4.3190, 2.6892,-3.8238, 1.7951,-1.3550, 0.0797, 1.8015, 3.9882, 4.4382,-0.4531,-1.1743,-0.5543, 1.0990, 1.7265, 3.7399, 2.8740,-0.1752, 4.8203, 0.6074,-3.0395, 4.6472, 0.3410,-4.9233,-1.9231, 2.4587,-2.9155, 0.2941,-2.4295,-3.8478, 0.0813,-0.0549, 4.4145,-4.8429, 4.7700,-0.0116,-3.9375, 3.9092, 0.4228, 4.6112, 2.1201, 0.5592, 4.0406,-2.4657,-2.7277, 4.1136, 3.0196, 4.4402, 4.6957, 4.5601,-3.0782, 3.1847, 0.8881,-0.7054, 3.1932,-1.2419, 0.2923, 1.5207, 0.8158,-3.6259, 3.5766, 3.0729,-2.3275, 4.4604,-1.1445, 1.5976,-2.8631,-4.4453, 0.7832
 4.2458, 3.1705, 2.4202, 3.6764,-0.4219, 2.2634, 1.3166, 4.9468,-4.3597, 1.8288,-3.8722,-4.3068, 3.1248, 2.0495, 0.6892, 2.5622,-4.5219,-1.7628, 3.8377,-2.1865,-3.8848,-1.3043,-3.3112,-4.7673,-4.4392, 2.6105,-2.2028,-4.6674,-0.8681,-3.9525, 2.4541,-0.6336, 4.4055, 2.7447, 3.7577,-2.2400, 1.3082,-3.0153, 3.7022,-0.0858, 0.6437,-3.0985,-1.5620,-2.5971, 1.0880, 4.1921,-3.8283, 1.2468,-4.7720,-2.5755, 4.2274, 3.7504,-2.9317, 1.9439, 3.2901,-3.8438, 3.4151,-2.3010, 1.1355, 3.2433,-1.4409, 0.3046, 2.3153, 2.1245, 1.6484,-1.5444,-2.3798, 4.2642, 0.0635
